,변환된_일시,평균기온(℃),평균풍속(m/s),평균습도(%rh),damagearea
2463,2019-04,8.1,1.6,60.0,1.0
2464,2019-04,8.1,1.6,60.0,0.14
2465,2019-04,8.1,1.6,60.0,2.0
2466,2019-04,8.1,1.6,60.0,0.7
2467,2019-04,8.1,1.6,60.0,0.01
2468,2019-04,8.1,1.6,60.0,4.0
2469,2019-04,8.1,1.6,60.0,0.1
2470,2019-04,8.1,1.6,60.0,0.03
2471,2019-04,8.1,1.6,60.0,0.01
2472,2019-04,8.1,1.6,60.0,0.2
2473,2019-04,8.1,1.6,60.0,1.0
2474,2019-04,8.1,1.6,60.0,0.05
2475,2019-04,8.1,1.6,60.0,0.04
2476,2019-04,8.1,1.6,60.0,0.21
2477,2019-04,8.1,1.6,60.0,0.05
2478,2019-04,8.1,1.6,60.0,0.3
2479,2019-04,8.1,1.6,60.0,0.05
2480,2019-04,8.1,1.6,60.0,0.6
2481,2019-04,8.1,1.6,60.0,0.1
2482,2019-04,8.1,1.6,60.0,0.04
2483,2019-04,8.1,1.6,60.0,0.3
2484,2019-04,8.1,1.6,60.0,0.01
2485,2019-04,8.1,1.6,60.0,0.15
2486,2019-04,8.1,1.6,60.0,0.03
2487,2019-04,8.1,1.6,60.0,3.5
2488,2019-04,8.1,1.6,60.0,0.05
2489,2019-04,8.1,1.6,60.0,0.5
2490,2019-04,8.1,1.6,60.0,0.01
2491,2019-04,8.1,1.6,60.0,1.3
2492,2019-04,8.1,1.6,60.0,0.01
2493,2019-04,8.1,1.6,60.0,0.5
2494,2019-04,8.1,1.6,60.0,1.0
2495,2019-04,8.1,1.6,60.0,9.6
2496,2019-04,8.1,1.6,60.0,0.2
2497,2019-04,8.1,1.6,60.0,0.02
2498,2019-04,8.1,1.6,60.0,0.7
2499,2019-04,8.1,1.6,60.0,344.93
2500,2019-04,8.1,1.6,60.0,0.2
2501,2019-04,8.1,1.6,60.0,0.05
2502,2019-04,8.1,1.6,60.0,0.05
2503,2019-04,8.1,1.6,60.0,0.03
2504,2019-04,8.1,1.6,60.0,0.03
2505,2019-04,8.1,1.6,60.0,345.0
2506,2019-04,8.1,1.6,60.0,0.01
2507,2019-04,8.1,1.6,60.0,0.02
2508,2019-04,8.1,1.6,60.0,2.0
2509,2019-04,8.1,1.6,60.0,0.01
2510,2019-04,8.1,1.6,60.0,0.05
2511,2019-04,8.1,1.6,60.0,0.2
2512,2019-04,8.1,1.6,60.0,1.3
2513,2019-04,8.1,1.6,60.0,0.01
2514,2019-04,8.1,1.6,60.0,0.2
2515,2019-04,8.1,1.6,60.0,0.04
2516,2019-04,8.1,1.6,60.0,0.05
2517,2019-04,8.1,1.6,60.0,3.0
2518,2019-04,8.1,1.6,60.0,0.14
2519,2019-04,8.1,1.6,60.0,0.1
2520,2019-04,8.1,1.6,60.0,0.2
2521,2019-04,8.1,1.6,60.0,0.7
2522,2019-04,8.1,1.6,60.0,0.03
2523,2019-04,8.1,1.6,60.0,3.5
2524,2019-04,8.1,1.6,60.0,0.5
2525,2019-04,8.1,1.6,60.0,1227.0
2526,2019-04,8.1,1.6,60.0,0.01
2527,2019-04,8.1,1.6,60.0,0.1
2528,2019-04,8.1,1.6,60.0,0.5
2529,2019-04,8.1,1.6,60.0,0.01
2530,2019-04,8.1,1.6,60.0,2.0
2531,2019-04,8.1,1.6,60.0,0.03
2532,2019-04,8.1,1.6,60.0,0.1
2533,2019-04,8.1,1.6,60.0,0.15
2534,2019-04,8.1,1.6,60.0,0.03
2535,2019-04,8.1,1.6,60.0,0.1
2536,2019-04,8.1,1.6,60.0,0.01
2537,2019-04,8.1,1.6,60.0,0.1
2538,2019-04,8.1,1.6,60.0,2.5
2539,2019-04,8.1,1.6,60.0,4.0
2540,2019-04,8.1,1.6,60.0,1260.0
2541,2019-04,8.1,1.6,60.0,0.5
2542,2019-04,8.1,1.6,60.0,0.1
2543,2019-04,8.1,1.6,60.0,0.3
2544,2019-04,8.1,1.6,60.0,0.05
2545,2019-04,8.1,1.6,60.0,0.05
2546,2019-04,8.1,1.6,60.0,0.05
2547,2019-04,8.1,1.6,60.0,0.1
2548,2019-04,8.1,1.6,60.0,0.15
2549,2019-04,8.1,1.6,60.0,1.2
2550,2019-04,8.1,1.6,60.0,0.2
2551,2019-04,8.1,1.6,60.0,0.03
2552,2019-04,8.1,1.6,60.0,0.08
2553,2019-04,8.1,1.6,60.0,0.01
2554,2019-04,8.1,1.6,60.0,0.05
2555,2019-04,8.1,1.6,60.0,0.1
2556,2019-04,8.1,1.6,60.0,0.1
2557,2019-04,8.1,1.6,60.0,0.02
2558,2019-04,8.1,1.6,60.0,0.2
2559,2019-04,8.1,1.6,60.0,2.0
2560,2019-04,8.1,1.6,60.0,0.12
2561,2019-04,8.1,1.6,60.0,0.09
2562,2019-04,8.1,1.6,60.0,0.1
2563,2019-04,8.1,1.6,60.0,0.1
2564,2019-04,8.1,1.6,60.0,0.01
2565,2019-04,8.1,1.6,60.0,1.0
2566,2019-04,8.1,1.6,60.0,0.03
2567,2019-04,8.1,1.6,60.0,0.02
2568,2019-04,8.1,1.6,60.0,0.03
2569,2019-04,8.1,1.6,60.0,2.0
2570,2019-04,8.1,1.6,60.0,1.02
2571,2019-04,8.1,1.6,60.0,0.3
2572,2019-04,8.1,1.6,60.0,0.01
2573,2019-04,8.1,1.6,60.0,1.0
2574,2019-04,8.1,1.6,60.0,0.8
2575,2019-04,8.1,1.6,60.0,0.01
2576,2019-04,8.1,1.6,60.0,0.06
2577,2019-04,8.1,1.6,60.0,0.03
2578,2019-04,8.1,1.6,60.0,0.5
2579,2019-04,8.1,1.6,60.0,0.1
2580,2019-04,8.1,1.6,60.0,1.5
2581,2019-04,8.1,1.6,60.0,0.01
2582,2019-04,8.1,1.6,60.0,0.16
2583,2019-04,8.1,1.6,60.0,0.7
2584,2019-04,8.1,1.6,60.0,0.3
2585,2019-04,8.1,1.6,60.0,0.03
2586,2019-04,8.1,1.6,60.0,0.05
2587,2019-04,8.1,1.6,60.0,0.01
2588,2019-04,8.1,1.6,60.0,0.1
2589,2019-04,8.1,1.6,60.0,0.2
2590,2019-04,8.1,1.6,60.0,0.01
2591,2019-04,8.1,1.6,60.0,2.53
2592,2019-04,8.1,1.6,60.0,0.09
2593,2019-04,8.1,1.6,60.0,4.0
2594,2019-04,8.1,1.6,60.0,0.16
2595,2019-04,8.1,1.6,60.0,0.01
2596,2019-04,8.1,1.6,60.0,0.01
2597,2019-04,8.1,1.6,60.0,0.01
2598,2019-04,8.1,1.6,60.0,0.01
2599,2019-04,8.1,1.6,60.0,0.5
2600,2019-04,8.1,1.6,60.0,0.04
2601,2019-04,8.1,1.6,60.0,0.01
2602,2019-04,8.1,1.6,60.0,1.5
2603,2019-04,8.1,1.6,60.0,0.6
2604,2019-04,8.1,1.6,60.0,0.02
2605,2019-04,8.1,1.6,60.0,2.0
2606,2019-04,8.1,1.6,60.0,0.03
2607,2019-04,8.1,1.6,60.0,0.01
2608,2019-04,8.1,1.6,60.0,0.03
2609,2019-04,8.1,1.6,60.0,0.15
2610,2019-04,8.1,1.6,60.0,0.01
2611,2019-04,8.1,1.6,60.0,0.8
2612,2019-04,8.1,1.6,60.0,0.16
2613,2019-04,8.1,1.6,60.0,0.26
2614,2019-04,8.1,1.6,60.0,0.03
2615,2019-04,8.1,1.6,60.0,0.06
2616,2019-04,8.1,1.6,60.0,0.3
2617,2019-04,8.1,1.6,60.0,0.05
2618,2019-04,8.1,1.6,60.0,0.01
2619,2019-04,8.1,1.6,60.0,0.1
2620,2019-04,8.1,1.6,60.0,0.5
2621,2019-04,8.1,1.6,60.0,0.01
2622,2019-04,8.1,1.6,60.0,0.01
2623,2019-04,8.1,1.6,60.0,0.02
2624,2019-04,8.1,1.6,60.0,0.01
2625,2019-04,8.1,1.6,60.0,0.5
2626,2019-04,8.1,1.6,60.0,0.57
2627,2019-04,8.1,1.6,60.0,0.1
2628,2019-04,8.1,1.6,60.0,0.03
2629,2019-04,8.1,1.6,60.0,0.3
2630,2019-04,8.1,1.6,60.0,0.01
2631,2019-04,8.1,1.6,60.0,0.05
2632,2019-04,8.1,1.6,60.0,0.1
2633,2019-04,8.1,1.6,60.0,0.3
2634,2019-04,8.1,1.6,60.0,0.7
2635,2019-04,8.1,1.6,60.0,0.01
2636,2019-04,8.1,1.6,60.0,0.3
2637,2019-04,8.1,1.6,60.0,2.0
2638,2019-04,8.1,1.6,60.0,0.1
2639,2019-04,8.1,1.6,60.0,0.03
2640,2019-04,8.1,1.6,60.0,0.03
2641,2019-04,8.1,1.6,60.0,1.02
2642,2019-04,8.1,1.6,60.0,0.03
2643,2019-04,8.1,1.6,60.0,1266.62
2644,2019-04,8.1,1.6,60.0,0.1
2645,2019-04,8.1,1.6,60.0,0.1
2646,2019-04,8.1,1.6,60.0,0.01
2647,2019-04,8.1,1.6,60.0,0.1
2648,2019-04,8.1,1.6,60.0,0.1
2649,2019-04,8.1,1.6,60.0,0.01
2650,2019-04,8.1,1.6,60.0,1.0
2651,2019-04,8.1,1.6,60.0,0.01
2652,2019-04,8.1,1.6,60.0,0.06
2653,2019-04,8.1,1.6,60.0,0.05
2654,2019-04,8.1,1.6,60.0,0.1
2655,2019-04,8.1,1.6,60.0,0.12
2656,2019-04,8.1,1.6,60.0,3.6
2657,2019-04,8.1,1.6,60.0,1.2
2658,2019-04,8.1,1.6,60.0,0.03
2659,2019-04,8.1,1.6,60.0,1.0
2660,2019-04,8.1,1.6,60.0,0.15
2661,2019-04,8.1,1.6,60.0,0.03
2662,2019-04,8.1,1.6,60.0,0.03
2663,2019-04,8.1,1.6,60.0,0.1
2664,2019-04,8.1,1.6,60.0,2.0
2665,2019-05,16.3,1.8,50.0,0.01
2666,2019-05,16.3,1.8,50.0,0.01
2667,2019-05,16.3,1.8,50.0,0.16
2668,2019-05,16.3,1.8,50.0,0.2
2669,2019-05,16.3,1.8,50.0,0.01
2670,2019-05,16.3,1.8,50.0,0.06
2671,2019-05,16.3,1.8,50.0,0.01
2672,2019-05,16.3,1.8,50.0,0.1
2673,2019-05,16.3,1.8,50.0,0.02
2674,2019-05,16.3,1.8,50.0,0.01
2675,2019-05,16.3,1.8,50.0,2.0
2676,2019-05,16.3,1.8,50.0,0.03
2677,2019-05,16.3,1.8,50.0,0.1
2678,2019-05,16.3,1.8,50.0,0.01
2679,2019-05,16.3,1.8,50.0,0.1
2680,2019-05,16.3,1.8,50.0,0.2
2681,2019-05,16.3,1.8,50.0,0.08
2682,2019-05,16.3,1.8,50.0,0.05
2683,2019-05,16.3,1.8,50.0,0.01
2684,2019-05,16.3,1.8,50.0,0.2
2685,2019-05,16.3,1.8,50.0,0.01
2686,2019-05,16.3,1.8,50.0,0.2
2687,2019-05,16.3,1.8,50.0,0.05
2688,2019-05,16.3,1.8,50.0,0.2
2689,2019-05,16.3,1.8,50.0,0.02
2690,2019-05,16.3,1.8,50.0,0.01
2691,2019-05,16.3,1.8,50.0,0.03
2692,2019-05,16.3,1.8,50.0,0.01
2693,2019-05,16.3,1.8,50.0,0.15
2694,2019-05,16.3,1.8,50.0,0.01
2695,2019-05,16.3,1.8,50.0,0.01
2696,2019-05,16.3,1.8,50.0,0.5
2697,2019-05,16.3,1.8,50.0,0.1
2698,2019-05,16.3,1.8,50.0,0.1
2699,2019-05,16.3,1.8,50.0,0.05
2700,2019-05,16.3,1.8,50.0,0.01
2701,2019-05,16.3,1.8,50.0,0.1
2702,2019-05,16.3,1.8,50.0,0.03
2703,2019-05,16.3,1.8,50.0,0.01
2704,2019-05,16.3,1.8,50.0,0.01
2705,2019-05,16.3,1.8,50.0,4.7
2706,2019-05,16.3,1.8,50.0,0.02
2707,2019-05,16.3,1.8,50.0,0.01
2708,2019-05,16.3,1.8,50.0,0.3
2709,2019-05,16.3,1.8,50.0,1.07
2710,2019-05,16.3,1.8,50.0,0.05
2711,2019-05,16.3,1.8,50.0,0.05
2712,2019-05,16.3,1.8,50.0,0.05
2713,2019-05,16.3,1.8,50.0,1.5
2714,2019-05,16.3,1.8,50.0,0.2
2715,2019-05,16.3,1.8,50.0,0.1
2716,2019-05,16.3,1.8,50.0,0.05
2717,2019-05,16.3,1.8,50.0,0.2
2718,2019-05,16.3,1.8,50.0,4.7
2719,2019-05,16.3,1.8,50.0,0.01
2720,2019-05,16.3,1.8,50.0,0.05
2721,2019-05,16.3,1.8,50.0,0.01
2722,2019-05,16.3,1.8,50.0,0.06
2723,2019-05,16.3,1.8,50.0,0.01
2724,2019-05,16.3,1.8,50.0,0.5
2725,2019-05,16.3,1.8,50.0,5.2
2726,2019-05,16.3,1.8,50.0,0.15
2727,2019-05,16.3,1.8,50.0,0.5
2728,2019-05,16.3,1.8,50.0,0.2
2729,2019-05,16.3,1.8,50.0,1.0
2730,2019-05,16.3,1.8,50.0,0.5
2731,2019-05,16.3,1.8,50.0,0.1
2732,2019-05,16.3,1.8,50.0,0.2
2733,2019-05,16.3,1.8,50.0,0.01
2734,2019-05,16.3,1.8,50.0,0.3
2735,2019-05,16.3,1.8,50.0,0.01
2736,2019-05,16.3,1.8,50.0,0.02
2737,2019-05,16.3,1.8,50.0,0.01
2738,2019-05,16.3,1.8,50.0,0.02
2739,2019-05,16.3,1.8,50.0,0.05
2740,2019-05,16.3,1.8,50.0,0.01
2741,2019-05,16.3,1.8,50.0,0.04
2742,2019-05,16.3,1.8,50.0,0.1
2743,2019-05,16.3,1.8,50.0,0.1
2744,2019-05,16.3,1.8,50.0,0.02
2745,2019-05,16.3,1.8,50.0,0.54
2746,2019-05,16.3,1.8,50.0,0.1
2747,2019-05,16.3,1.8,50.0,0.01
2748,2019-05,16.3,1.8,50.0,0.1
2749,2019-05,16.3,1.8,50.0,0.01
2750,2019-05,16.3,1.8,50.0,0.02
2751,2019-05,16.3,1.8,50.0,0.03
2752,2019-05,16.3,1.8,50.0,0.1
2753,2019-05,16.3,1.8,50.0,0.08
2754,2019-05,16.3,1.8,50.0,0.02
2755,2019-05,16.3,1.8,50.0,0.1
2756,2019-05,16.3,1.8,50.0,0.01
2757,2019-05,16.3,1.8,50.0,0.2
2758,2019-05,16.3,1.8,50.0,0.01
2759,2019-05,16.3,1.8,50.0,1.07
2760,2019-05,16.3,1.8,50.0,0.05
2761,2019-05,16.3,1.8,50.0,0.1
2762,2019-05,16.3,1.8,50.0,0.01
2763,2019-05,16.3,1.8,50.0,0.1
2764,2019-05,16.3,1.8,50.0,0.08
2765,2019-05,16.3,1.8,50.0,0.2
2766,2019-05,16.3,1.8,50.0,0.03
2767,2019-05,16.3,1.8,50.0,0.01
2768,2019-05,16.3,1.8,50.0,0.02
2769,2019-05,16.3,1.8,50.0,0.3
2770,2019-05,16.3,1.8,50.0,0.2
2771,2019-05,16.3,1.8,50.0,0.01
2772,2019-05,16.3,1.8,50.0,0.01
2773,2019-05,16.3,1.8,50.0,1.5
2774,2019-05,16.3,1.8,50.0,1.3
2775,2019-05,16.3,1.8,50.0,1.0
2776,2019-05,16.3,1.8,50.0,1.5
2777,2019-05,16.3,1.8,50.0,0.1
2778,2019-05,16.3,1.8,50.0,0.5
2779,2019-05,16.3,1.8,50.0,0.01
2780,2019-05,16.3,1.8,50.0,0.01
2781,2019-05,16.3,1.8,50.0,0.02
2782,2019-05,16.3,1.8,50.0,0.05
2783,2019-05,16.3,1.8,50.0,0.2
2784,2019-05,16.3,1.8,50.0,0.15
2785,2019-05,16.3,1.8,50.0,0.01
2786,2019-05,16.3,1.8,50.0,0.03
2787,2019-05,16.3,1.8,50.0,0.15
2788,2019-05,16.3,1.8,50.0,0.01
2789,2019-05,16.3,1.8,50.0,0.16
2790,2019-05,16.3,1.8,50.0,0.01
2791,2019-05,16.3,1.8,50.0,0.03
2792,2019-05,16.3,1.8,50.0,0.05
2793,2019-05,16.3,1.8,50.0,1.9
2794,2019-05,16.3,1.8,50.0,0.01
2795,2019-05,16.3,1.8,50.0,0.2
2796,2019-05,16.3,1.8,50.0,0.01
2797,2019-05,16.3,1.8,50.0,0.01
2798,2019-05,16.3,1.8,50.0,0.1
2799,2019-05,16.3,1.8,50.0,0.1
2800,2019-05,16.3,1.8,50.0,0.03
2801,2019-05,16.3,1.8,50.0,0.01
2802,2019-05,16.3,1.8,50.0,0.01
2803,2019-05,16.3,1.8,50.0,0.15
2804,2019-05,16.3,1.8,50.0,0.1
2805,2019-05,16.3,1.8,50.0,0.3
2806,2019-05,16.3,1.8,50.0,0.06
2807,2019-05,16.3,1.8,50.0,0.54
2808,2019-05,16.3,1.8,50.0,0.02
2809,2019-05,16.3,1.8,50.0,0.02
2810,2019-05,16.3,1.8,50.0,0.15
2811,2019-05,16.3,1.8,50.0,0.03
2812,2019-05,16.3,1.8,50.0,0.01
2813,2019-05,16.3,1.8,50.0,0.2
2814,2019-05,16.3,1.8,50.0,0.06
2815,2019-05,16.3,1.8,50.0,0.1
2816,2019-05,16.3,1.8,50.0,0.28
2817,2019-05,16.3,1.8,50.0,0.2
2818,2019-05,16.3,1.8,50.0,0.02
2819,2019-05,16.3,1.8,50.0,0.01
2820,2019-05,16.3,1.8,50.0,5.2
2821,2019-06,17.9,1.6,75.0,0.02
2822,2019-06,17.9,1.6,75.0,0.2
2823,2019-06,17.9,1.6,75.0,0.1
2824,2019-06,17.9,1.6,75.0,0.01
2825,2019-06,17.9,1.6,75.0,0.03
2826,2019-06,17.9,1.6,75.0,0.03
2827,2019-06,17.9,1.6,75.0,0.18
2828,2019-06,17.9,1.6,75.0,1.2
2829,2019-06,17.9,1.6,75.0,0.76
2830,2019-06,17.9,1.6,75.0,0.01
2831,2019-06,17.9,1.6,75.0,0.03
2832,2019-06,17.9,1.6,75.0,0.01
2833,2019-06,17.9,1.6,75.0,0.5
2834,2019-06,17.9,1.6,75.0,0.03
2835,2019-06,17.9,1.6,75.0,0.03
2836,2019-06,17.9,1.6,75.0,0.1
2837,2019-06,17.9,1.6,75.0,0.01
2838,2019-06,17.9,1.6,75.0,0.03
2839,2019-06,17.9,1.6,75.0,0.2
2840,2019-06,17.9,1.6,75.0,0.01
2841,2019-06,17.9,1.6,75.0,0.2
2842,2019-06,17.9,1.6,75.0,0.5
2843,2019-06,17.9,1.6,75.0,0.02
2844,2019-06,17.9,1.6,75.0,0.18
2845,2019-06,17.9,1.6,75.0,0.76
2846,2019-07,21.6,1.6,83.0,0.2
2847,2019-07,21.6,1.6,83.0,0.6
2848,2019-07,21.6,1.6,83.0,0.1
2849,2019-07,21.6,1.6,83.0,0.25
2850,2019-07,21.6,1.6,83.0,0.02
2851,2019-07,21.6,1.6,83.0,0.18
2852,2019-07,21.6,1.6,83.0,0.07
2853,2019-07,21.6,1.6,83.0,0.05
2854,2019-07,21.6,1.6,83.0,0.03
2855,2019-07,21.6,1.6,83.0,0.1
2856,2019-07,21.6,1.6,83.0,0.1
2857,2019-07,21.6,1.6,83.0,0.01
2858,2019-07,21.6,1.6,83.0,0.03
2859,2019-07,21.6,1.6,83.0,0.1
2860,2019-07,21.6,1.6,83.0,0.25
2861,2019-07,21.6,1.6,83.0,0.1
2862,2019-07,21.6,1.6,83.0,0.18
2863,2019-07,21.6,1.6,83.0,0.05
2864,2019-07,21.6,1.6,83.0,0.02
2865,2019-07,21.6,1.6,83.0,0.07
2866,2019-07,21.6,1.6,83.0,0.1
2867,2019-07,21.6,1.6,83.0,0.6
2868,2019-07,21.6,1.6,83.0,0.2
2869,2019-07,21.6,1.6,83.0,0.01
2870,2019-07,21.6,1.6,83.0,0.03
2871,2019-08,22.5,1.4,82.0,0.02
2872,2019-08,22.5,1.4,82.0,0.22
2873,2019-08,22.5,1.4,82.0,0.01
2874,2019-08,22.5,1.4,82.0,0.08
2875,2019-08,22.5,1.4,82.0,0.02
2876,2019-08,22.5,1.4,82.0,0.15
2877,2019-08,22.5,1.4,82.0,0.08
2878,2019-08,22.5,1.4,82.0,0.01
2879,2019-09,17.6,1.4,86.0,0.02
2880,2019-09,17.6,1.4,86.0,0.16
2881,2019-09,17.6,1.4,86.0,0.02
2882,2019-09,17.6,1.4,86.0,0.16
2883,2019-10,11.5,1.4,80.0,0.05
2884,2019-10,11.5,1.4,80.0,0.03
2885,2019-10,11.5,1.4,80.0,0.01
2886,2019-10,11.5,1.4,80.0,0.01
2887,2019-10,11.5,1.4,80.0,0.03
2888,2019-10,11.5,1.4,80.0,0.1
2889,2019-10,11.5,1.4,80.0,0.03
2890,2019-10,11.5,1.4,80.0,0.1
2891,2019-10,11.5,1.4,80.0,0.01
2892,2019-10,11.5,1.4,80.0,0.05
2893,2019-10,11.5,1.4,80.0,0.03
2894,2019-10,11.5,1.4,80.0,0.05
2895,2019-10,11.5,1.4,80.0,0.05
2896,2019-11,4.8,1.2,71.0,0.01
2897,2019-11,4.8,1.2,71.0,0.05
2898,2019-11,4.8,1.2,71.0,0.01
2899,2019-11,4.8,1.2,71.0,0.25
2900,2019-11,4.8,1.2,71.0,0.01
2901,2019-11,4.8,1.2,71.0,0.5
2902,2019-11,4.8,1.2,71.0,0.01
2903,2019-11,4.8,1.2,71.0,0.2
2904,2019-11,4.8,1.2,71.0,0.02
2905,2019-11,4.8,1.2,71.0,0.01
2906,2019-11,4.8,1.2,71.0,0.1
2907,2019-11,4.8,1.2,71.0,0.01
2908,2019-11,4.8,1.2,71.0,0.5
2909,2019-11,4.8,1.2,71.0,0.01
2910,2019-11,4.8,1.2,71.0,0.01
2911,2019-11,4.8,1.2,71.0,0.02
2912,2019-11,4.8,1.2,71.0,0.1
2913,2019-11,4.8,1.2,71.0,0.09
2914,2019-11,4.8,1.2,71.0,0.01
2915,2019-11,4.8,1.2,71.0,0.1
2916,2019-11,4.8,1.2,71.0,0.2
2917,2019-11,4.8,1.2,71.0,0.05
2918,2019-11,4.8,1.2,71.0,0.01
2919,2019-11,4.8,1.2,71.0,0.1
2920,2019-11,4.8,1.2,71.0,0.09
2921,2019-11,4.8,1.2,71.0,0.01
2922,2019-11,4.8,1.2,71.0,0.01
2923,2019-11,4.8,1.2,71.0,0.01
2924,2019-11,4.8,1.2,71.0,0.01
2925,2019-12,-0.7,1.2,59.0,0.02
2926,2019-12,-0.7,1.2,59.0,0.1
2927,2019-12,-0.7,1.2,59.0,0.1
2928,2019-12,-0.7,1.2,59.0,0.01
2929,2019-12,-0.7,1.2,59.0,0.5
2930,2019-12,-0.7,1.2,59.0,0.11
2931,2019-12,-0.7,1.2,59.0,0.05
2932,2019-12,-0.7,1.2,59.0,2.0
2933,2019-12,-0.7,1.2,59.0,2.0
2934,2019-12,-0.7,1.2,59.0,0.5
2935,2019-12,-0.7,1.2,59.0,0.5
2936,2019-12,-0.7,1.2,59.0,0.01
2937,2019-12,-0.7,1.2,59.0,1.0
2938,2019-12,-0.7,1.2,59.0,0.05
2939,2019-12,-0.7,1.2,59.0,0.5
2940,2019-12,-0.7,1.2,59.0,0.12
2941,2019-12,-0.7,1.2,59.0,0.01
2942,2019-12,-0.7,1.2,59.0,0.02
2943,2019-12,-0.7,1.2,59.0,0.04
2944,2019-12,-0.7,1.2,59.0,0.25
2945,2019-12,-0.7,1.2,59.0,0.01
2946,2019-12,-0.7,1.2,59.0,0.01
2947,2019-12,-0.7,1.2,59.0,0.01
2948,2019-12,-0.7,1.2,59.0,0.01
2949,2019-12,-0.7,1.2,59.0,0.1
2950,2019-12,-0.7,1.2,59.0,0.05
2951,2019-12,-0.7,1.2,59.0,0.01
2952,2019-12,-0.7,1.2,59.0,0.01
2953,2019-12,-0.7,1.2,59.0,0.1
2954,2019-12,-0.7,1.2,59.0,0.5
2955,2019-12,-0.7,1.2,59.0,0.27
2956,2019-12,-0.7,1.2,59.0,0.1
